row_id,text,disease,provenance,derived_from,group_id,symptom_terms,source_name,source_url,source_section,source_quote,source_fetched_at,source_note
meningitis-para-022,"altered mental status, a fever and neck stiffness for the past two days",meningitis,paraphrase,meningitis-comb-003,meningitis-comb-003,confusion|fever|stiff neck,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,"Wording variant of meningitis-comb-003. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
meningitis-para-023,"i have neck stiffness, seizures, irritability and being sick",meningitis,paraphrase,meningitis-comb-004,meningitis-comb-004,irritability|seizures|stiff neck|vomiting,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,"Wording variant of meningitis-comb-004. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
meningitis-para-024,"i have been having sensitivity to light, a fever, being sick and pain in my head for the past two days",meningitis,paraphrase,meningitis-comb-005,meningitis-comb-005,fever|headache|light sensitivity|vomiting,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,"Wording variant of meningitis-comb-005. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
meningitis-para-025,"came in complaining of head pain, a stiff neck, nausea, throwing up and sensitivity to light",meningitis,paraphrase,meningitis-comb-006,meningitis-comb-006,headache|light sensitivity|nausea|stiff neck|vomiting,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,"Wording variant of meningitis-comb-006. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
meningitis-para-026,"i started with feeling confused, shortness of breath, throwing up, a rash and feeling nauseous since yesterday",meningitis,paraphrase,meningitis-comb-007,meningitis-comb-007,confusion|nausea|rash|shortness of breath|vomiting,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,"Wording variant of meningitis-comb-007. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
meningitis-src-001,fever headache stiff neck nausea vomiting photophobia altered mental status,meningitis,source,,meningitis-src-001,confusion|fever|headache|light sensitivity|nausea|stiff neck|vomiting,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,"Full symptom set attested by the 'Symptoms' section of CDC Meningitis About, in the order the passage lists them."
meningitis-src-002,fever neck stiffness altered mental status headache sensitivity to light nausea vomiting seizures weakness irritability fast breathing low blood pressure skin rash,meningitis,source,,meningitis-src-002,confusion|fatigue|fever|headache|irritability|light sensitivity|low blood pressure|nausea|rash|seizures|shortness of breath|stiff neck|vomiting,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,"Full symptom set attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet, in the order the passage lists them."
meningitis-comb-001,fever headache nausea vomiting altered mental status,meningitis,source_combination,,meningitis-comb-001,confusion|fever|headache|nausea|vomiting,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Meningitis About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-002,neck stiffness altered mental status headache weakness irritability,meningitis,source_combination,,meningitis-comb-002,confusion|fatigue|headache|irritability|stiff neck,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,Subset of the symptoms attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-003,fever stiff neck altered mental status,meningitis,source_combination,,meningitis-comb-003,confusion|fever|stiff neck,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Meningitis About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-004,neck stiffness vomiting seizures irritability,meningitis,source_combination,,meningitis-comb-004,irritability|seizures|stiff neck|vomiting,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,Subset of the symptoms attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-005,fever headache vomiting photophobia,meningitis,source_combination,,meningitis-comb-005,fever|headache|light sensitivity|vomiting,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Meningitis About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-006,headache stiff neck nausea vomiting photophobia,meningitis,source_combination,,meningitis-comb-006,headache|light sensitivity|nausea|stiff neck|vomiting,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Meningitis About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-007,altered mental status nausea vomiting fast breathing skin rash,meningitis,source_combination,,meningitis-comb-007,confusion|nausea|rash|shortness of breath|vomiting,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,Subset of the symptoms attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-008,fever headache stiff neck nausea photophobia,meningitis,source_combination,,meningitis-comb-008,fever|headache|light sensitivity|nausea|stiff neck,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Meningitis About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-009,altered mental status headache seizures irritability fast breathing skin rash,meningitis,source_combination,,meningitis-comb-009,confusion|headache|irritability|rash|seizures|shortness of breath,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,Subset of the symptoms attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-010,headache nausea altered mental status,meningitis,source_combination,,meningitis-comb-010,confusion|headache|nausea,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Meningitis About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-011,sensitivity to light nausea weakness low blood pressure skin rash,meningitis,source_combination,,meningitis-comb-011,fatigue|light sensitivity|low blood pressure|nausea|rash,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,Subset of the symptoms attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-012,fever neck stiffness altered mental status irritability fast breathing low blood pressure,meningitis,source_combination,,meningitis-comb-012,confusion|fever|irritability|low blood pressure|shortness of breath|stiff neck,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,Subset of the symptoms attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-013,headache seizures fast breathing,meningitis,source_combination,,meningitis-comb-013,headache|seizures|shortness of breath,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,Subset of the symptoms attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-014,headache stiff neck nausea vomiting photophobia altered mental status,meningitis,source_combination,,meningitis-comb-014,confusion|headache|light sensitivity|nausea|stiff neck|vomiting,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Meningitis About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-015,fever headache stiff neck photophobia,meningitis,source_combination,,meningitis-comb-015,fever|headache|light sensitivity|stiff neck,CDC Meningitis About,https://www.cdc.gov/meningitis/about/index.html,Symptoms,"Common meningitis symptoms include Fever Headache Stiff neck There are often other symptoms, such as Nausea Vomiting Photophobia (eyes being more sensitive to light) Altered mental status (confusion)",2026-09-19T01:48:30.412725+00:00,Subset of the symptoms attested by the 'Symptoms' section of CDC Meningitis About. Every term appears in source_quote; the co-occurrence shown here is synthetic.
meningitis-comb-016,neck stiffness nausea weakness fast breathing,meningitis,source_combination,,meningitis-comb-016,fatigue|nausea|shortness of breath|stiff neck,WHO Meningitis Fact Sheet,https://www.who.int/news-room/fact-sheets/detail/meningitis,Signs and symptoms,"The symptoms of meningitis can differ based on the cause, how quickly the disease progresses, how long it lasts, brain involvement, and other serious complications like sepsis. Common symptoms of meningitis are fever, neck stiffness, confusion or altered mental status, headache, sensitivity to light, nausea and vomiting. Less frequent symptoms include seizures, coma and neurological deficits, such as weakness of the limbs. Infants often have different symptoms compared to adults: unusual behaviour, such as the child being less active and difficult to wake irritability weak, continuous cry poor feeding bulging of the soft spot in their head. Some bacterial pathogens may also account for other symptoms as a result of bloodstream infection, which can quickly lead to sepsis, including cold hands and feet, fast breathing and low blood pressure. A characteristic, non-blanching skin rash may appear with meningococcal sepsis.",2026-09-19T01:48:31.229068+00:00,Subset of the symptoms attested by the 'Signs and symptoms' section of WHO Meningitis Fact Sheet. Every term appears in source_quote; the co-occurrence shown here is synthetic.
pneumonia-para-001,"i have been having the chills, chest pain, no energy, feeling confused and a high temperature for the last few days",pneumonia,paraphrase,pneumonia-comb-001,pneumonia-comb-001,chest pain|chills|confusion|fatigue|fever,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-001. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-002,"i started with a cough, diarrhea, pain in my chest, tiredness, vomiting and feeling feverish for about a week",pneumonia,paraphrase,pneumonia-comb-002,pneumonia-comb-002,chest pain|cough|diarrhea|fatigue|fever|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-002. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-003,"i have feeling feverish, altered mental status and vomiting",pneumonia,paraphrase,pneumonia-comb-003,pneumonia-comb-003,confusion|fever|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-003. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-004,"my symptoms are the chills, vomiting, no energy and a cough",pneumonia,paraphrase,pneumonia-comb-004,pneumonia-comb-004,chills|cough|fatigue|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-004. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-005,"i have been having nausea, vomiting and chest pain for three days",pneumonia,paraphrase,pneumonia-comb-005,pneumonia-comb-005,chest pain|nausea|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-005. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-006,"i have a cough, trouble catching my breath, chest pain, a high temperature, chills and altered mental status",pneumonia,paraphrase,pneumonia-comb-006,pneumonia-comb-006,chest pain|chills|confusion|cough|fever|shortness of breath,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-006. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-007,"he has difficulty breathing, altered mental status, diarrhea and throwing up",pneumonia,paraphrase,pneumonia-comb-007,pneumonia-comb-007,confusion|diarrhea|shortness of breath|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-007. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-008,"came in complaining of feeling feverish, diarrhea and shortness of breath",pneumonia,paraphrase,pneumonia-comb-008,pneumonia-comb-008,diarrhea|fever|shortness of breath,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-008. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-009,"came in complaining of chest pain, vomiting, no energy, a fever, shortness of breath and chills",pneumonia,paraphrase,pneumonia-comb-009,pneumonia-comb-009,chest pain|chills|fatigue|fever|shortness of breath|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-009. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-010,"my symptoms are diarrhea, feeling feverish, altered mental status and coughing",pneumonia,paraphrase,pneumonia-comb-010,pneumonia-comb-010,confusion|cough|diarrhea|fever,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-010. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-011,"came in complaining of diarrhea, shivering, feeling nauseous, coughing, confusion and trouble catching my breath",pneumonia,paraphrase,pneumonia-comb-011,pneumonia-comb-011,chills|confusion|cough|diarrhea|nausea|shortness of breath,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-011. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-012,"my symptoms are pain in my chest, coughing, trouble catching my breath, altered mental status and vomiting",pneumonia,paraphrase,pneumonia-comb-012,pneumonia-comb-012,chest pain|confusion|cough|shortness of breath|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-012. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-013,"diarrhea, the chills, a high temperature and feeling tired for several days now",pneumonia,paraphrase,pneumonia-comb-013,pneumonia-comb-013,chills|diarrhea|fatigue|fever,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-013. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-014,"i have had fatigue, feeling sick to my stomach, loose stools, a high temperature, shortness of breath and coughing for the past two days",pneumonia,paraphrase,pneumonia-comb-014,pneumonia-comb-014,cough|diarrhea|fatigue|fever|nausea|shortness of breath,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-014. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-015,"my child has pain in my chest, feeling nauseous, throwing up, a cough, confusion and chills",pneumonia,paraphrase,pneumonia-comb-015,pneumonia-comb-015,chest pain|chills|confusion|cough|nausea|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-015. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-016,"patient reports no energy, coughing, trouble catching my breath, a fever and feeling sick to my stomach",pneumonia,paraphrase,pneumonia-comb-016,pneumonia-comb-016,cough|fatigue|fever|nausea|shortness of breath,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-comb-016. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
pneumonia-para-017,"i started with a fever, nausea, vomiting, fatigue, loose stools, the chills, pain in my chest, confusion, difficulty breathing and coughing for the past two days",pneumonia,paraphrase,pneumonia-src-001,pneumonia-src-001,chest pain|chills|confusion|cough|diarrhea|fatigue|fever|nausea|shortness of breath|vomiting,CDC Pneumonia About,https://www.cdc.gov/pneumonia/about/index.html,Symptoms,"Common symptoms of pneumonia include: Chest pain when breathing or coughing Altered mental status (confusion) Cough Fatigue (feeling tired) Fever or chills Nausea, vomiting, or diarrhea Shortness of breath",2026-09-19T01:48:31.873308+00:00,"Wording variant of pneumonia-src-001. Same symptom set, patient-voice phrasing and synonyms only; no clinical content added."
